Field A is the magnetic field created by Axes 1 and 2, Field B is the field created by Axis 3Initial Temperature (K)	0.025001
Excitation Current (A)	6.991012987012986e-13
Axis 1,2	y,z
Axis 3	x
Angle in 1,2	14
Field A (T)	Field B (T)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
-0.66	0.012	0.04406578	0.012	-0.6404	-0.1596
-0.66	0.013	0.02041471	0.012	-0.6404	-0.1597
-0.66	0.014	-0.00368339	0.014	-0.6404	-0.1597
-0.66	0.015	-0.01471966	0.015	-0.6404	-0.1597
-0.66	0.016	0.00756236	0.016	-0.6404	-0.1597
-0.66	0.017	0.03073845	0.016	-0.6404	-0.1597
-0.66	0.018	-0.03711809	0.018	-0.6404	-0.1597
-0.66	0.019	-0.01393733	0.018	-0.6404	-0.1596
-0.66	0.02	-0.00914564	0.02	-0.6404	-0.1596
-0.66	0.021	-0.02315748	0.021	-0.6404	-0.1597
-0.66	0.022	0.00416771	0.021	-0.6404	-0.1596
-0.66	0.023	0.22132102	0.023	-0.6404	-0.1596
-0.66	0.024	0.00746464	0.024	-0.6404	-0.1596
-0.66	0.025	-0.01447282	0.024	-0.6404	-0.1596
-0.66	0.026	0.05825447	0.026	-0.6404	-0.1597
-0.66	0.027	0.0025332	0.027	-0.6404	-0.1597
-0.66	0.028	0.01315502	0.028	-0.6404	-0.1597
-0.66	0.029	0.04383292	0.029	-0.6404	-0.1596
-0.66	0.03	0.18790935	0.03	-0.6404	-0.1597
-0.66	0.031	0.18444018	0.03	-0.6404	-0.1597
-0.66	0.032	0.16922205	0.032	-0.6404	-0.1596
-0.66	0.033	0.17984872	0.032	-0.6404	-0.1597
-0.66	0.034	0.1663584	0.034	-0.6404	-0.1597
-0.66	0.035	0.17735283	0.034	-0.6404	-0.1596
-0.66	0.036	0.12054168	0.036	-0.6404	-0.1597
-0.66	0.037	0.1131563	0.037	-0.6404	-0.1596
-0.66	0.038	0.09999675	0.037	-0.6404	-0.1597
-0.66	0.039	0.1195825	0.039	-0.6404	-0.1596
-0.66	0.04	0.12151033	0.039	-0.6404	-0.1596
-0.66	0.041	0.11950808	0.041	-0.6404	-0.1597
-0.66	0.042	0.08628752	0.042	-0.6404	-0.1597
-0.66	0.043	0.10701895	0.043	-0.6404	-0.1597
-0.66	0.044	0.11313778	0.043	-0.6404	-0.1596
-0.66	0.045	0.11213655	0.045	-0.6404	-0.1597
-0.66	0.046	0.09606646	0.045	-0.6404	-0.1597
-0.66	0.047	0.10287916	0.047	-0.6404	-0.1597
-0.66	0.048	0.12587827	0.048	-0.6404	-0.1597
-0.66	0.049	0.1275546	0.048	-0.6404	-0.1597
-0.66	0.05	0.08872758	0.05	-0.6404	-0.1597
-0.65	-0.05	0.09873468	-0.05	-0.6307	-0.1573
-0.65	-0.049	0.09503735	-0.05	-0.6307	-0.1572
-0.65	-0.048	0.10243213	-0.048	-0.6307	-0.1572
-0.65	-0.047	0.08288352	-0.047	-0.6307	-0.1572
-0.65	-0.046	0.07743985	-0.047	-0.6307	-0.1572
-0.65	-0.045	0.0958197	-0.045	-0.6307	-0.1573
-0.65	-0.044	0.07965182	-0.045	-0.6307	-0.1572
-0.65	-0.043	0.08270655	-0.043	-0.6307	-0.1572
-0.65	-0.042	0.0848533	-0.042	-0.6307	-0.1572
-0.65	-0.041	0.0860128	-0.041	-0.6307	-0.1573
-0.65	-0.04	0.09226662	-0.04	-0.6307	-0.1572
-0.65	-0.039	0.08284161	-0.039	-0.6307	-0.1573
-0.65	-0.038	0.10604565	-0.038	-0.6307	-0.1572
-0.65	-0.037	0.11578272	-0.037	-0.6307	-0.1573
-0.65	-0.036	0.08685562	-0.036	-0.6307	-0.1573
-0.65	-0.035	0.08865782	-0.035	-0.6307	-0.1573
-0.65	-0.034	0.09915845	-0.035	-0.6307	-0.1573
-0.65	-0.033	0.1258503	-0.033	-0.6307	-0.1572
-0.65	-0.032	0.09151228	-0.032	-0.6307	-0.1573
-0.65	-0.031	0.09062288	-0.031	-0.6307	-0.1572
-0.65	-0.03	0.07620592	-0.031	-0.6307	-0.1572
-0.65	-0.029	0.11014342	-0.029	-0.6307	-0.1573
-0.65	-0.028	0.09957288	-0.028	-0.6307	-0.1572
-0.65	-0.027	0.11493982	-0.027	-0.6307	-0.1573
-0.65	-0.026	0.09982438	-0.027	-0.6307	-0.1573
-0.65	-0.025	0.07390545	-0.025	-0.6307	-0.1573
-0.65	-0.024	0.10209688	-0.024	-0.6307	-0.1572
-0.65	-0.023	0.08308838	-0.024	-0.6307	-0.1572
-0.65	-0.022	0.10410383	-0.022	-0.6307	-0.1572
-0.65	-0.021	0.10350778	-0.022	-0.6307	-0.1573
-0.65	-0.02	0.0803688	-0.02	-0.6307	-0.1573
-0.65	-0.019	0.07432925	-0.019	-0.6307	-0.1572
-0.65	-0.018	0.1014029	-0.019	-0.6307	-0.1573
-0.65	-0.017	0.08550988	-0.017	-0.6307	-0.1573
-0.65	-0.016	0.10552878	-0.016	-0.6307	-0.1573
-0.65	-0.015	0.1164067	-0.016	-0.6307	-0.1572
-0.65	-0.014	0.08081125	-0.014	-0.6307	-0.1573
-0.65	-0.013	0.0803736	-0.014	-0.6307	-0.1573
-0.65	-0.012	0.11107485	-0.012	-0.6307	-0.1573
-0.65	-0.011	0.0961502	-0.012	-0.6307	-0.1573
-0.65	-0.01	0.09832965	-0.01	-0.6307	-0.1573
-0.65	-0.009	0.1332776	-0.009	-0.6307	-0.1572
-0.65	-0.008	0.09435745	-0.008	-0.6307	-0.1572
-0.65	-0.007	0.09459962	-0.008	-0.6307	-0.1573
-0.65	-0.006	0.1263718	-0.006	-0.6307	-0.1572
-0.65	-0.005	0.10201768	-0.005	-0.6307	-0.1572
-0.65	-0.004	0.08639928	-0.004	-0.6307	-0.1573
-0.65	-0.003	0.08424792	-0.003	-0.6307	-0.1572
-0.65	-0.002	0.11543338	-0.002	-0.6307	-0.1573
-0.65	-0.001	0.10269292	-0.001	-0.6307	-0.1572
-0.65	0.0	0.08128162	-0.0	-0.6307	-0.1572
-0.65	0.001	0.12367568	0.001	-0.6307	-0.1572
-0.65	0.002	0.0936683	0.002	-0.6307	-0.1572
-0.65	0.003	0.09329108	0.003	-0.6307	-0.1573
-0.65	0.004	0.17331082	0.004	-0.6307	-0.1573
-0.65	0.005	0.15603915	0.005	-0.6307	-0.1573
-0.65	0.006	0.20471067	0.006	-0.6307	-0.1572
-0.65	0.007	0.1951459	0.007	-0.6307	-0.1572
-0.65	0.008	0.17771605	0.008	-0.6307	-0.1573
-0.65	0.009	0.1396992	0.009	-0.6307	-0.1572
-0.65	0.01	0.1348703	0.009	-0.6307	-0.1573
-0.65	0.011	-0.0101841	0.011	-0.6307	-0.1573
-0.65	0.012	0.00615608	0.012	-0.6307	-0.1573
-0.65	0.013	0.02149972	0.013	-0.6307	-0.1572
-0.65	0.014	-0.00325034	0.013	-0.6307	-0.1572
-0.65	0.015	-0.01236339	0.015	-0.6307	-0.1572
-0.65	0.016	0.00733889	0.016	-0.6307	-0.1573
-0.65	0.017	-0.01590707	0.016	-0.6307	-0.1572
-0.65	0.018	-0.00957871	0.018	-0.6307	-0.1573
-0.65	0.019	-0.01601882	0.019	-0.6307	-0.1573
-0.65	0.02	0.00663574	0.019	-0.6307	-0.1572
-0.65	0.021	0.00838195	0.021	-0.6307	-0.1573
-0.65	0.022	-0.04091788	0.022	-0.6307	-0.1572
-0.65	0.023	0.01291287	0.022	-0.6307	-0.1572
-0.65	0.024	-0.00040046	0.024	-0.6307	-0.1572
-0.65	0.025	-0.00759031	0.024	-0.6307	-0.1573
-0.65	0.026	0.02530885	0.026	-0.6307	-0.1572
-0.65	0.027	0.00509898	0.026	-0.6307	-0.1572
-0.65	0.028	0.00758567	0.028	-0.6307	-0.1572
-0.65	0.029	0.08085785	0.029	-0.6307	-0.1573
-0.65	0.03	0.00851235	0.03	-0.6307	-0.1573
-0.65	0.031	0.16986952	0.031	-0.6307	-0.1573
-0.65	0.032	0.1460741	0.031	-0.6307	-0.1572
-0.65	0.033	0.15270037	0.033	-0.6307	-0.1572
-0.65	0.034	0.09764503	0.034	-0.6307	-0.1572
-0.65	0.035	0.1190749	0.034	-0.6307	-0.1573
-0.65	0.036	0.09812005	0.036	-0.6307	-0.1573
-0.65	0.037	0.12212962	0.037	-0.6307	-0.1573
-0.65	0.038	0.1355733	0.037	-0.6307	-0.1572
-0.65	0.039	0.12344278	0.039	-0.6307	-0.1573
-0.65	0.04	0.08494637	0.04	-0.6307	-0.1573
-0.65	0.041	0.1067861	0.041	-0.6307	-0.1572
-0.65	0.042	0.11355683	0.041	-0.6307	-0.1572
-0.65	0.043	0.11672335	0.043	-0.6307	-0.1572
-0.65	0.044	0.09113512	0.044	-0.6307	-0.1572
-0.65	0.045	0.12531938	0.045	-0.6307	-0.1572
-0.65	0.046	0.12127748	0.045	-0.6307	-0.1572
-0.65	0.047	0.07559115	0.047	-0.6307	-0.1573
-0.65	0.048	0.0955635	0.048	-0.6307	-0.1572
-0.65	0.049	0.09529808	0.048	-0.6307	-0.1572
-0.65	0.05	0.10445775	0.05	-0.6307	-0.1573
-0.64	-0.05	0.12279095	-0.05	-0.621	-0.1548
-0.64	-0.049	0.11335652	-0.049	-0.621	-0.1548
-0.64	-0.048	0.1078943	-0.048	-0.621	-0.1548
-0.64	-0.047	0.08818275	-0.048	-0.621	-0.1548
-0.64	-0.046	0.07805925	-0.046	-0.621	-0.1548
-0.64	-0.045	0.10859283	-0.045	-0.621	-0.1548
-0.64	-0.044	0.08016412	-0.044	-0.621	-0.1548
-0.64	-0.043	0.10232512	-0.044	-0.621	-0.1548
-0.64	-0.042	0.11283035	-0.042	-0.621	-0.1549
-0.64	-0.041	0.10585	-0.042	-0.621	-0.1548
-0.64	-0.04	0.08400578	-0.04	-0.621	-0.1548
-0.64	-0.039	0.082511	-0.04	-0.621	-0.1548
-0.64	-0.038	0.08990573	-0.038	-0.621	-0.1548
-0.64	-0.037	0.09406878	-0.037	-0.621	-0.1548
-0.64	-0.036	0.1018733	-0.037	-0.621	-0.1548
-0.64	-0.035	0.07263418	-0.035	-0.621	-0.1548
-0.64	-0.034	0.1067395	-0.034	-0.621	-0.1548
-0.64	-0.033	0.13001795	-0.033	-0.621	-0.1548
-0.64	-0.032	0.10004322	-0.033	-0.621	-0.1548
-0.64	-0.031	0.08479272	-0.031	-0.621	-0.1548
-0.64	-0.03	0.08491375	-0.031	-0.621	-0.1548
-0.64	-0.029	0.08396857	-0.029	-0.621	-0.1548
-0.64	-0.028	0.10921678	-0.028	-0.621	-0.1548
-0.64	-0.027	0.11417145	-0.027	-0.621	-0.1548
-0.64	-0.026	0.05806831	-0.026	-0.621	-0.1548
-0.64	-0.025	0.09943788	-0.025	-0.621	-0.1548
-0.64	-0.024	0.0866182	-0.025	-0.621	-0.1548
-0.64	-0.023	0.09873938	-0.023	-0.621	-0.1548
-0.64	-0.022	0.09691865	-0.022	-0.621	-0.1548
-0.64	-0.021	0.10435995	-0.021	-0.621	-0.1548
-0.64	-0.02	0.08000576	-0.02	-0.621	-0.1548
-0.64	-0.019	0.06404742	-0.019	-0.621	-0.1548
-0.64	-0.018	0.1175988	-0.018	-0.621	-0.1548
-0.64	-0.017	0.09928885	-0.017	-0.621	-0.1548
-0.64	-0.016	0.10126327	-0.016	-0.621	-0.1548
-0.64	-0.015	0.08158435	-0.015	-0.621	-0.1548
-0.64	-0.014	0.09106525	-0.014	-0.621	-0.1548
-0.64	-0.013	0.09070668	-0.013	-0.621	-0.1548
-0.64	-0.012	0.0993913	-0.012	-0.621	-0.1548
-0.64	-0.011	0.0880245	-0.011	-0.621	-0.1548
-0.64	-0.01	0.10774998	-0.01	-0.621	-0.1548
-0.64	-0.009	0.12082122	-0.009	-0.621	-0.1548
-0.64	-0.008	0.12634858	-0.009	-0.621	-0.1548
-0.64	-0.007	0.12070477	-0.007	-0.621	-0.1548
-0.64	-0.006	0.10300948	-0.006	-0.621	-0.1548
-0.64	-0.005	0.05687152	-0.006	-0.621	-0.1548
-0.64	-0.004	0.10264163	-0.004	-0.621	-0.1548
-0.64	-0.003	0.1207653	-0.004	-0.621	-0.1548
-0.64	-0.002	0.10342868	-0.002	-0.621	-0.1548
-0.64	-0.001	0.12310758	-0.002	-0.621	-0.1548
-0.64	0.0	0.11686295	0.0	-0.621	-0.1548
-0.64	0.001	0.15392985	0.001	-0.621	-0.1548
-0.64	0.002	0.15335708	0.001	-0.621	-0.1548
-0.64	0.003	0.0945018	0.003	-0.621	-0.1548
-0.64	0.004	0.09239702	0.003	-0.621	-0.1548
-0.64	0.005	0.17016282	0.005	-0.621	-0.1548
-0.64	0.006	0.14017402	0.005	-0.621	-0.1548
-0.64	0.007	0.09947045	0.007	-0.621	-0.1548
-0.64	0.008	0.0966345	0.007	-0.621	-0.1548
-0.64	0.009	0.04155586	0.009	-0.621	-0.1548
-0.64	0.01	0.15969948	0.01	-0.621	-0.1548
-0.64	0.011	0.1693294	0.011	-0.621	-0.1548
-0.64	0.012	0.01879882	0.012	-0.621	-0.1548
-0.64	0.013	0.03412854	0.012	-0.621	-0.1548
-0.64	0.014	0.01193028	0.014	-0.621	-0.1548
-0.64	0.015	0.00378118	0.014	-0.621	-0.1548
-0.64	0.016	-0.00783712	0.016	-0.621	-0.1548
-0.64	0.017	-0.00439588	0.017	-0.621	-0.1548
-0.64	0.018	0.00042842	0.018	-0.621	-0.1548
-0.64	0.019	0.01104557	0.019	-0.621	-0.1548
-0.64	0.02	0.07774255	0.02	-0.621	-0.1548
-0.64	0.021	-0.00334349	0.021	-0.621	-0.1548
-0.64	0.022	0.00668693	0.021	-0.621	-0.1548
-0.64	0.023	-0.01679184	0.023	-0.621	-0.1548
-0.64	0.024	-0.02401424	0.024	-0.621	-0.1548
-0.64	0.025	-0.02116442	0.024	-0.621	-0.1548
-0.64	0.026	0.01759277	0.026	-0.621	-0.1548
-0.64	0.027	0.03397018	0.027	-0.621	-0.1548
-0.64	0.028	0.0174484	0.027	-0.621	-0.1548
-0.64	0.029	0.16026752	0.029	-0.621	-0.1548
-0.64	0.03	0.16743415	0.029	-0.621	-0.1548
-0.64	0.031	0.11633685	0.031	-0.621	-0.1548
-0.64	0.032	0.18455193	0.032	-0.621	-0.1548
-0.64	0.033	0.1835321	0.033	-0.621	-0.1548
-0.64	0.034	0.12900747	0.034	-0.621	-0.1548
-0.64	0.035	0.12654875	0.035	-0.621	-0.1548
-0.64	0.036	0.13636033	0.035	-0.621	-0.1548
-0.64	0.037	0.10632502	0.037	-0.621	-0.1548
-0.64	0.038	0.13871668	0.038	-0.621	-0.1548
-0.64	0.039	0.12239035	0.038	-0.621	-0.1548
-0.64	0.04	0.10331687	0.04	-0.621	-0.1548
-0.64	0.041	0.12520767	0.04	-0.621	-0.1548
-0.64	0.042	0.09561942	0.042	-0.621	-0.1548
-0.64	0.043	0.08031299	0.042	-0.621	-0.1548
-0.64	0.044	0.11155908	0.044	-0.621	-0.1548
-0.64	0.045	0.13398542	0.045	-0.621	-0.1548
-0.64	0.046	0.08567289	0.045	-0.621	-0.1548
-0.64	0.047	0.08197542	0.047	-0.621	-0.1548
-0.64	0.048	0.10468598	0.048	-0.621	-0.1548
-0.64	0.049	0.108034	0.049	-0.621	-0.1548
-0.64	0.05	0.10866268	0.05	-0.621	-0.1548
-0.63	-0.05	0.11537758	-0.05	-0.6113	-0.1524
-0.63	-0.049	0.1109072	-0.049	-0.6113	-0.1524
-0.63	-0.048	0.11190838	-0.048	-0.6113	-0.1524
-0.63	-0.047	0.0959221	-0.048	-0.6113	-0.1524
-0.63	-0.046	0.10042508	-0.046	-0.6113	-0.1524
-0.63	-0.045	0.1011888	-0.045	-0.6113	-0.1524
-0.63	-0.044	0.09687675	-0.044	-0.6113	-0.1524
-0.63	-0.043	0.11393863	-0.044	-0.6113	-0.1524
-0.63	-0.042	0.09056695	-0.042	-0.6113	-0.1524
-0.63	-0.041	0.1217013	-0.042	-0.6113	-0.1524
-0.63	-0.04	0.06416383	-0.04	-0.6113	-0.1524
-0.63	-0.039	0.09308625	-0.039	-0.6113	-0.1524
-0.63	-0.038	0.10009448	-0.038	-0.6113	-0.1524
-0.63	-0.037	0.09630398	-0.038	-0.6113	-0.1524
-0.63	-0.036	0.09154018	-0.036	-0.6113	-0.1524
-0.63	-0.035	0.1266792	-0.035	-0.6113	-0.1524
-0.63	-0.034	0.10303742	-0.034	-0.6113	-0.1524
-0.63	-0.033	0.110069	-0.033	-0.6113	-0.1524
-0.63	-0.032	0.12574782	-0.032	-0.6113	-0.1525
-0.63	-0.031	0.08586378	-0.032	-0.6113	-0.1524
-0.63	-0.03	0.07942825	-0.03	-0.6113	-0.1524
-0.63	-0.029	0.11554978	-0.03	-0.6113	-0.1524
-0.63	-0.028	0.12165932	-0.028	-0.6113	-0.1524
-0.63	-0.027	0.06776347	-0.028	-0.6113	-0.1524
-0.63	-0.026	0.06142576	-0.026	-0.6113	-0.1524
-0.63	-0.025	0.1028326	-0.025	-0.6113	-0.1524
-0.63	-0.024	0.1207654	-0.024	-0.6113	-0.1524
-0.63	-0.023	0.08573338	-0.023	-0.6113	-0.1524
-0.63	-0.022	0.09618298	-0.022	-0.6113	-0.1524
-0.63	-0.021	0.0700731	-0.022	-0.6113	-0.1525
-0.63	-0.02	0.10086748	-0.02	-0.6113	-0.1524
-0.63	-0.019	0.09579638	-0.02	-0.6113	-0.1524
-0.63	-0.018	0.108374	-0.018	-0.6113	-0.1524
-0.63	-0.017	0.09540988	-0.018	-0.6113	-0.1524
-0.63	-0.016	0.09482785	-0.016	-0.6113	-0.1524
-0.63	-0.015	0.09065075	-0.016	-0.6113	-0.1524
-0.63	-0.014	0.06381455	-0.014	-0.6113	-0.1524
-0.63	-0.013	0.0999128	-0.014	-0.6113	-0.1524
-0.63	-0.012	0.14228352	-0.012	-0.6113	-0.1524
-0.63	-0.011	0.1209888	-0.012	-0.6113	-0.1524
-0.63	-0.01	0.08112333	-0.01	-0.6113	-0.1524
-0.63	-0.009	0.07685775	-0.01	-0.6113	-0.1524
-0.63	-0.008	0.0993075	-0.008	-0.6113	-0.1524
-0.63	-0.007	0.07777985	-0.007	-0.6113	-0.1524
-0.63	-0.006	0.10246468	-0.006	-0.6113	-0.1524
-0.63	-0.005	0.1005554	-0.005	-0.6113	-0.1524
-0.63	-0.004	0.0964716	-0.004	-0.6113	-0.1524
-0.63	-0.003	0.1005647	-0.003	-0.6113	-0.1524
-0.63	-0.002	0.0951305	-0.002	-0.6113	-0.1524
-0.63	-0.001	0.17955998	-0.001	-0.6113	-0.1524
-0.63	0.0	0.11413885	-0.0	-0.6113	-0.1524
-0.63	0.001	0.10288852	0.0	-0.6113	-0.1524
-0.63	0.002	0.06977505	0.002	-0.6113	-0.1524
-0.63	0.003	0.1061714	0.003	-0.6113	-0.1524
-0.63	0.004	0.09970798	0.004	-0.6113	-0.1524
-0.63	0.005	0.19486635	0.005	-0.6113	-0.1524
-0.63	0.006	0.1012959	0.006	-0.6113	-0.1524
-0.63	0.007	0.20836153	0.007	-0.6113	-0.1524
-0.63	0.008	0.04228224	0.008	-0.6113	-0.1524
-0.63	0.009	0.01193964	0.008	-0.6113	-0.1524
-0.63	0.01	0.18562752	0.01	-0.6113	-0.1524
-0.63	0.011	0.07925595	0.01	-0.6113	-0.1524
-0.63	0.012	0.02471277	0.012	-0.6113	-0.1524
-0.63	0.013	0.01552526	0.013	-0.6113	-0.1524
-0.63	0.014	0.00716193	0.014	-0.6113	-0.1524
-0.63	0.015	0.00322704	0.014	-0.6113	-0.1524
-0.63	0.016	-0.01186511	0.016	-0.6113	-0.1524
-0.63	0.017	-0.02140658	0.017	-0.6113	-0.1524
-0.63	0.018	0.00068451	0.018	-0.6113	-0.1524
-0.63	0.019	-0.00927599	0.019	-0.6113	-0.1524
-0.63	0.02	-0.00511299	0.019	-0.6113	-0.1524
-0.63	0.021	-0.01037496	0.021	-0.6113	-0.1524
-0.63	0.022	0.00472648	0.022	-0.6113	-0.1524
-0.63	0.023	0.00666834	0.023	-0.6113	-0.1524
-0.63	0.024	0.0130479	0.024	-0.6113	-0.1524
-0.63	0.025	0.02229601	0.025	-0.6113	-0.1524
-0.63	0.026	-0.00950884	0.025	-0.6113	-0.1524
-0.63	0.027	0.00072643	0.027	-0.6113	-0.1524
-0.63	0.028	0.00320842	0.027	-0.6113	-0.1524
-0.63	0.029	0.14232539	0.029	-0.6113	-0.1524
-0.63	0.03	0.16002993	0.029	-0.6113	-0.1524
-0.63	0.031	0.22878558	0.031	-0.6113	-0.1524
-0.63	0.032	0.25378225	0.032	-0.6113	-0.1524
-0.63	0.033	0.16800678	0.033	-0.6113	-0.1524
-0.63	0.034	0.15592748	0.034	-0.6113	-0.1524
-0.63	0.035	0.1491754	0.035	-0.6113	-0.1524
-0.63	0.036	0.12958955	0.036	-0.6113	-0.1524
-0.63	0.037	0.11921	0.037	-0.6113	-0.1524
-0.63	0.038	0.11700738	0.038	-0.6113	-0.1524
-0.63	0.039	0.1401368	0.039	-0.6113	-0.1524
-0.63	0.04	0.11851148	0.04	-0.6113	-0.1524
-0.63	0.041	0.12979452	0.04	-0.6113	-0.1524
-0.63	0.042	0.09784538	0.042	-0.6113	-0.1524
-0.63	0.043	0.0847182	0.042	-0.6113	-0.1524
-0.63	0.044	0.1087745	0.044	-0.6113	-0.1524
-0.63	0.045	0.10555205	0.044	-0.6113	-0.1524
-0.63	0.046	0.0972399	0.046	-0.6113	-0.1524
-0.63	0.047	0.12190148	0.047	-0.6113	-0.1524
-0.63	0.048	0.12310755	0.047	-0.6113	-0.1524
-0.63	0.049	0.09005938	0.049	-0.6113	-0.1524
-0.63	0.05	0.08260879	0.05	-0.6113	-0.1524
-0.62	-0.05	0.09463682	-0.05	-0.6016	-0.15
-0.62	-0.049	0.09963809	-0.049	-0.6016	-0.15
-0.62	-0.048	0.14913802	-0.048	-0.6016	-0.15
-0.62	-0.047	0.08531433	-0.048	-0.6016	-0.15
-0.62	-0.046	0.11611328	-0.046	-0.6016	-0.15
-0.62	-0.045	0.13007848	-0.046	-0.6016	-0.15
-0.62	-0.044	0.08748428	-0.044	-0.6016	-0.15
-0.62	-0.043	0.0964204	-0.044	-0.6016	-0.15
-0.62	-0.042	0.09332378	-0.042	-0.6016	-0.15
-0.62	-0.041	0.0843457	-0.042	-0.6016	-0.15
-0.62	-0.04	0.10045772	-0.04	-0.6016	-0.15
-0.62	-0.039	0.10819238	-0.039	-0.6016	-0.15
-0.62	-0.038	0.10108155	-0.039	-0.6016	-0.15
-0.62	-0.037	0.09292318	-0.037	-0.6016	-0.15
-0.62	-0.036	0.1004856	-0.037	-0.6016	-0.15
-0.62	-0.035	0.10698165	-0.035	-0.6016	-0.15
-0.62	-0.034	0.10402465	-0.034	-0.6016	-0.15
-0.62	-0.033	0.08820143	-0.033	-0.6016	-0.15
-0.62	-0.032	0.12069075	-0.032	-0.6016	-0.15
-0.62	-0.031	0.09004545	-0.032	-0.6016	-0.15
-0.62	-0.03	0.0926066	-0.03	-0.6016	-0.15
-0.62	-0.029	0.05936278	-0.029	-0.6016	-0.15
-0.62	-0.028	0.0533325	-0.028	-0.6016	-0.15
-0.62	-0.027	0.09788722	-0.027	-0.6016	-0.15
-0.62	-0.026	0.13025545	-0.027	-0.6016	-0.15
-0.62	-0.025	0.09643432	-0.025	-0.6016	-0.15
-0.62	-0.024	0.07455278	-0.025	-0.6016	-0.15
-0.62	-0.023	0.10815042	-0.023	-0.6016	-0.15
-0.62	-0.022	0.07712324	-0.022	-0.6016	-0.15
-0.62	-0.021	0.09309085	-0.021	-0.6016	-0.15
-0.62	-0.02	0.08847615	-0.02	-0.6016	-0.15
-0.62	-0.019	0.09259262	-0.019	-0.6016	-0.15
-0.62	-0.018	0.08203598	-0.018	-0.6016	-0.15
-0.62	-0.017	0.06343273	-0.017	-0.6016	-0.15
-0.62	-0.016	0.07916289	-0.016	-0.6016	-0.15
-0.62	-0.015	0.10549155	-0.016	-0.6016	-0.15
-0.62	-0.014	0.09731905	-0.014	-0.6016	-0.15
-0.62	-0.013	0.08773575	-0.013	-0.6016	-0.15
-0.62	-0.012	0.09316999	-0.012	-0.6016	-0.15
-0.62	-0.011	0.09424572	-0.011	-0.6016	-0.15
-0.62	-0.01	0.0711069	-0.01	-0.6016	-0.15
-0.62	-0.009	0.09102798	-0.01	-0.6016	-0.15
-0.62	-0.008	0.12669322	-0.008	-0.6016	-0.15
-0.62	-0.007	0.13948955	-0.007	-0.6016	-0.15
-0.62	-0.006	0.11361265	-0.006	-0.6016	-0.15
-0.62	-0.005	0.0820546	-0.006	-0.6016	-0.15
-0.62	-0.004	0.10366615	-0.004	-0.6016	-0.15
-0.62	-0.003	0.1210447	-0.004	-0.6016	-0.15
-0.62	-0.002	0.0847183	-0.002	-0.6016	-0.15
-0.62	-0.001	0.15903825	-0.001	-0.6016	-0.15
-0.62	0.0	0.15502872	-0.001	-0.6016	-0.15
-0.62	0.001	0.0993354	0.001	-0.6016	-0.15
-0.62	0.002	0.08081135	0.002	-0.6016	-0.15
-0.62	0.003	0.13331032	0.002	-0.6016	-0.15
-0.62	0.004	0.126302	0.004	-0.6016	-0.15
-0.62	0.005	0.1396479	0.004	-0.6016	-0.15
-0.62	0.006	0.12136596	0.006	-0.6016	-0.15
-0.62	0.007	0.11369187	0.007	-0.6016	-0.15
-0.62	0.008	0.02231459	0.008	-0.6016	-0.15
-0.62	0.009	-0.01235873	0.009	-0.6016	-0.15
-0.62	0.01	0.11761269	0.01	-0.6016	-0.15
-0.62	0.011	0.19851712	0.011	-0.6016	-0.15
-0.62	0.012	-0.01502228	0.012	-0.6016	-0.15
-0.62	0.013	-0.01393267	0.013	-0.6016	-0.15
-0.62	0.014	0.01256831	0.014	-0.6016	-0.15
-0.62	0.015	-0.02790261	0.015	-0.6016	-0.15
-0.62	0.016	-0.00931329	0.016	-0.6016	-0.15
-0.62	0.017	0.00196977	0.017	-0.6016	-0.15
-0.62	0.018	-0.01752756	0.018	-0.6016	-0.15
-0.62	0.019	-0.01116194	0.019	-0.6016	-0.15
-0.62	0.02	-0.03391902	0.02	-0.6016	-0.15
-0.62	0.021	-0.00024683	0.021	-0.6016	-0.15
-0.62	0.022	-0.00012108	0.022	-0.6016	-0.15
-0.62	0.023	-0.03940915	0.023	-0.6016	-0.15
-0.62	0.024	-0.01566962	0.024	-0.6016	-0.15
-0.62	0.025	0.00409783	0.025	-0.6016	-0.15
-0.62	0.026	-0.00957869	0.026	-0.6016	-0.15
-0.62	0.027	0.01338316	0.027	-0.6016	-0.15
-0.62	0.028	-0.00353903	0.028	-0.6016	-0.15
-0.62	0.029	0.07930723	0.029	-0.6016	-0.15
-0.62	0.03	0.1969712	0.029	-0.6016	-0.15
-0.62	0.031	0.22083668	0.031	-0.6016	-0.15
-0.62	0.032	0.21000998	0.032	-0.6016	-0.15
-0.62	0.033	0.12361053	0.033	-0.6016	-0.15
-0.62	0.034	0.12076995	0.034	-0.6016	-0.15
-0.62	0.035	0.13049293	0.035	-0.6016	-0.15
-0.62	0.036	0.1238759	0.036	-0.6016	-0.15
-0.62	0.037	0.15251878	0.037	-0.6016	-0.15
-0.62	0.038	0.0957079	0.038	-0.6016	-0.15
-0.62	0.039	0.07615932	0.039	-0.6016	-0.15
-0.62	0.04	0.08280902	0.039	-0.6016	-0.15
-0.62	0.041	0.09727718	0.041	-0.6016	-0.15
-0.62	0.042	0.11670475	0.042	-0.6016	-0.15
-0.62	0.043	0.07269475	0.042	-0.6016	-0.15
-0.62	0.044	0.09905605	0.044	-0.6016	-0.15
-0.62	0.045	0.0973936	0.045	-0.6016	-0.15
